"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Gymnopilus"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0359146435273348	0.113435322179235	"No data points have the baseline factor level"	"abundance"	23	8
"Gyoerffyella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0516827769001916	0.15087194468844	"No data points have the baseline factor level"	"abundance"	23	7
"Hannaella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Haplographium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0359146435273353	0.113435322179235	"No data points have the baseline factor level"	"abundance"	23	8
"Helotiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Heterocephalacria"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Hypochnicium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.19478743162334	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Karstenia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.109425306496398	0.22114624879342	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	4
"Keithomyces"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Kockovaella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Krasilnikovozyma"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.035914643527335	0.113435322179235	"No data points have the baseline factor level"	"abundance"	23	8
"Kurtzmanomyces"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.012715346755457	0.0682318091614874	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	9
"Laburnicola"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Lasiobolidium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703526	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Leotiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Leotiales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623338	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Lipomycetaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0999184566584803	0.213899510920747	"No data points have the baseline factor level"	"abundance"	23	5
"Lyomyces"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0513244496829774	0.15087194468844	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	6
"Lyophyllaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Metarhizium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.109425306496398	0.22114624879342	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	4
"Microdochium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Micropeltidaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0359146435273348	0.113435322179235	"No data points have the baseline factor level"	"abundance"	23	8
"Monacrosporium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Monoblepharomycota_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0723129419325735	0.172349136856933	"No data points have the baseline factor level"	"abundance"	23	6
"Mortierellales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0513244496829772	0.15087194468844	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	6
"Mortierellomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0359146435273358	0.113435322179235	"No data points have the baseline factor level"	"abundance"	23	8
"Mrakiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.13827039674339	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Mycenaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Mystinarius"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623338	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Myxotrichaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623338	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Nadsonia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0516827769001921	0.15087194468844	"No data points have the baseline factor level"	"abundance"	23	7
"Naohidemyces"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Nectriaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Niessliaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Nothodactylaria"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0217293943163355	0.0966122301141697	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	8
"Paraleptosphaeria"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.109425306496398	0.22114624879342	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	4
"Paramicrosporidium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703525	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Patellariales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0999184566584798	0.213899510920747	"No data points have the baseline factor level"	"abundance"	23	5
"Peltigera"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703526	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Peniophorella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0359146435273348	0.113435322179235	"No data points have the baseline factor level"	"abundance"	23	8
"Phacidiales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Phaeococcomyces"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.109425306496397	0.22114624879342	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	4
"Phaeotrichum"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Pholiota"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743392	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Phragmocephala"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Piptocephalidaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Pochonia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0144780832882652	0.0703221188287188	"No data points have the baseline factor level"	"abundance"	23	10
"Polydesmia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Polyphilus"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.109425306496397	0.22114624879342	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	4
"Pseudeurotiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743394	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Pseudocyclothyriella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703528	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Pseudohyphozyma"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0144780832882656	0.0703221188287188	"No data points have the baseline factor level"	"abundance"	23	10
"Psoroglaena"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0127153467554575	0.0682318091614874	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	9
"Psychronectria"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Pucciniales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Rachicladosporium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.109425306496398	0.22114624879342	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	4
"Rhinocladiella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.03420797665008	0.113435322179235	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	7
"Rhizoglomus"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0751418382144412	0.172349136856933	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	5
"Rhizophagus"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0513244496829773	0.15087194468844	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	6
"Rhizosphaera"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.014478083288265	0.0703221188287188	"No data points have the baseline factor level"	"abundance"	23	10
"Rhodosporidiobolus"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Roesleria"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0999184566584796	0.213899510920747	"No data points have the baseline factor level"	"abundance"	23	5
"Roridomyces"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Saccharomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0723129419325734	0.172349136856933	"No data points have the baseline factor level"	"abundance"	23	6
"Sanchytriaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0516827769001923	0.15087194468844	"No data points have the baseline factor level"	"abundance"	23	7
"Sarcosagium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Scleroconidioma"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0723129419325742	0.172349136856933	"No data points have the baseline factor level"	"abundance"	23	6
"Scleropezicula"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0144780832882649	0.0703221188287188	"No data points have the baseline factor level"	"abundance"	23	10
"Scolecolachnum"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Scopuloides"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623338	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Septoglomus"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.109425306496398	0.22114624879342	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	4
"Siepmannia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.035914643527335	0.113435322179235	"No data points have the baseline factor level"	"abundance"	23	8
"Skyttea"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743394	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Sphaerulina"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743394	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Spiculogloeomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.014478083288265	0.0703221188287188	"No data points have the baseline factor level"	"abundance"	23	10
"Sporidiobolales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0999184566584794	0.213899510920747	"No data points have the baseline factor level"	"abundance"	23	5
"Sporothrix"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0516827769001921	0.15087194468844	"No data points have the baseline factor level"	"abundance"	23	7
"Steinia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0342079766500809	0.113435322179235	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	7
"Stereocaulon"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0751418382144398	0.172349136856933	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	5
"Subulicystidium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703527	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Sympoventuriaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0237572526739045	0.0985846900886283	"No data points have the baseline factor level"	"abundance"	23	9
"Taeniolella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0751418382144407	0.172349136856933	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	5
"Teratosphaeria"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.138270396743391	0.247431236277652	"No data points have the baseline factor level"	"abundance"	23	4
"Tremellomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0359146435273358	0.113435322179235	"No data points have the baseline factor level"	"abundance"	23	8
"Trichobolus"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.109425306496397	0.22114624879342	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	4
"Trichosporiella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0513244496829771	0.15087194468844	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	6
"Trimmatostroma"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623338	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Tulasnellaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Umbelopsidomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0359146435273351	0.113435322179235	"No data points have the baseline factor level"	"abundance"	23	8
"Umbilicariales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.194787431623339	0.282882249945454	"No data points have the baseline factor level"	"abundance"	23	3
"Verrucaria"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0513244496829764	0.15087194468844	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	6
"Verrucoccum"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0217293943163357	0.0966122301141697	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	8
"Xenodidymella"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.161735203703526	0.254029749295216	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	23	3
"Amphinema"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.762600794877452	0.810729705417882	"All logistic values are the same"	"prevalence"	23	23
"Capronia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0198070922915976	0.0894414011292454	"All logistic values are the same"	"prevalence"	23	23
"Chytridiomycota_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0750733171281377	0.172349136856933	"All logistic values are the same"	"prevalence"	23	23
"Cladophialophora"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.00167845244654963	0.0202113648772018	"All logistic values are the same"	"prevalence"	23	23
"Cladosporium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	4.63660337358673e-05	0.000924123017218321	"All logistic values are the same"	"prevalence"	23	23
"Cortinarius"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	5.86383311906857e-07	2.25953036188109e-05	"All logistic values are the same"	"prevalence"	23	23
"Exophiala"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	1.50734584813961e-08	1.08905737528087e-06	"All logistic values are the same"	"prevalence"	23	23
"Fungi_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.149618878824565	0.254029749295216	"All logistic values are the same"	"prevalence"	23	23
"Helotiales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.029326395860382	0.103940435009433	"All logistic values are the same"	"prevalence"	23	23
"Lachnellula"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	2.08607899621072e-07	9.43598792872809e-06	"All logistic values are the same"	"prevalence"	23	23
"Lactarius"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.561329040924812	0.63646600515734	"All logistic values are the same"	"prevalence"	23	23
"Leptodontidium"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.0740817050160436	0.172349136856933	"All logistic values are the same"	"prevalence"	23	23
"Linnemannia"	"pH"	"acidic"	"pHacidic"	NA	NA	NA	NA	0.606470956988733	0.674115794499015	"All logistic values are the same"	"prevalence"	23	23
